epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,4853.25,1.62927,1.58409,0.01553,0.69956,0.58917,0.66258,0.38252,1.37411,1.58271,0.01526,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,5001.72,1.62843,1.57995,0.01542,0.67935,0.6033,0.66576,0.38474,1.37146,1.5634,0.01516,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,5149.38,1.62557,1.58769,0.01538,0.69819,0.59806,0.66581,0.38673,1.35745,1.57929,0.0151,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,5296.94,1.62034,1.57787,0.01537,0.69861,0.59561,0.66769,0.39029,1.35249,1.59599,0.015,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,5444.74,1.62661,1.56676,0.0153,0.70173,0.59831,0.66655,0.3898,1.34497,1.62388,0.01491,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,5590.78,1.6226,1.53832,0.01545,0.70408,0.59892,0.66853,0.39137,1.35299,1.61361,0.015,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,5735.16,1.61679,1.5411,0.01527,0.69693,0.60353,0.66943,0.39227,1.34722,1.60698,0.01492,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,5879.04,1.61197,1.5357,0.01513,0.70799,0.60202,0.67211,0.39324,1.34775,1.58999,0.01489,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,6023.34,1.61816,1.53236,0.01511,0.70984,0.6023,0.67271,0.39533,1.34925,1.56823,0.01492,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,6169.47,1.61073,1.50805,0.01509,0.70278,0.60756,0.67244,0.3951,1.34797,1.56418,0.01494,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,6313.49,1.60309,1.51537,0.01503,0.70562,0.60682,0.67356,0.39521,1.3478,1.55876,0.01492,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,6460.07,1.59599,1.4914,0.01506,0.70931,0.59922,0.67406,0.39593,1.34772,1.54993,0.01498,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,6604.19,1.5932,1.49001,0.01496,0.70701,0.59935,0.6749,0.39595,1.34675,1.55454,0.01497,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,6748.94,1.59217,1.49625,0.01496,0.70272,0.60183,0.67608,0.39782,1.34795,1.55077,0.01499,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,6891.83,1.59108,1.47725,0.01496,0.70395,0.60391,0.6761,0.39802,1.34726,1.55646,0.01496,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,7036.26,1.59159,1.465,0.01479,0.6954,0.61202,0.67733,0.39921,1.34722,1.5562,0.01498,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,7183.22,1.58563,1.46996,0.01476,0.70764,0.60383,0.6786,0.39966,1.34605,1.55299,0.01496,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,7328.54,1.58593,1.45041,0.0148,0.71678,0.59788,0.67848,0.40056,1.34617,1.55153,0.01495,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,7473.65,1.5732,1.43486,0.01474,0.70882,0.60803,0.67967,0.40088,1.34549,1.55377,0.01495,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,7619.69,1.57587,1.43384,0.01467,0.71386,0.60116,0.67901,0.40038,1.34394,1.55327,0.01489,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,7765.02,1.57523,1.43586,0.01465,0.71537,0.60456,0.67924,0.40083,1.34378,1.54802,0.01485,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,7913.93,1.56542,1.41727,0.01456,0.71537,0.60664,0.67959,0.40119,1.34309,1.54285,0.01483,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,8060.4,1.56147,1.42315,0.01454,0.7136,0.60622,0.67915,0.401,1.34249,1.54104,0.01481,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,8204.35,1.56151,1.40627,0.01467,0.7144,0.60691,0.67997,0.40203,1.33937,1.54458,0.0148,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,8350,1.56002,1.39466,0.01449,0.70943,0.61148,0.6806,0.40223,1.34159,1.53728,0.01482,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,8496.14,1.56043,1.40178,0.01439,0.70723,0.61148,0.68118,0.40276,1.33814,1.53931,0.01478,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,8640.19,1.55828,1.37815,0.01438,0.71139,0.60909,0.68141,0.40263,1.33756,1.53692,0.01478,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,8783.84,1.54904,1.37217,0.01425,0.70439,0.61418,0.68125,0.40266,1.33773,1.53665,0.01477,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,8932.23,1.544,1.36316,0.01425,0.7057,0.61483,0.68184,0.40308,1.33653,1.53381,0.01476,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,9076.48,1.54694,1.3542,0.01423,0.70891,0.61339,0.68256,0.40354,1.33746,1.52885,0.01476,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,9227.17,1.53595,1.35919,0.01412,0.70606,0.61936,0.68429,0.40494,1.33576,1.52438,0.01473,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,9372.6,1.54463,1.35088,0.01412,0.70764,0.61703,0.68521,0.40559,1.33598,1.52028,0.01473,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,9517.58,1.54294,1.32922,0.01413,0.70758,0.61867,0.68541,0.40551,1.33857,1.5147,0.01475,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,9664,1.53074,1.32108,0.01404,0.71025,0.61857,0.68568,0.40541,1.33664,1.5115,0.01473,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,9808.19,1.52482,1.30697,0.01401,0.71684,0.61388,0.68589,0.40596,1.33768,1.51123,0.01474,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,9950.71,1.51127,1.2995,0.01399,0.71195,0.61728,0.68574,0.40578,1.33843,1.50565,0.01476,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,10094.3,1.51933,1.29818,0.01377,0.7194,0.61358,0.68618,0.40626,1.3374,1.50322,0.01474,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,10238.3,1.52021,1.29897,0.01376,0.72047,0.61396,0.68561,0.40631,1.33716,1.50179,0.01473,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,10383,1.51774,1.28698,0.01383,0.72007,0.61423,0.68728,0.40661,1.33577,1.49765,0.01472,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,10528.2,1.50003,1.26369,0.01362,0.7191,0.61488,0.68685,0.4067,1.33538,1.49568,0.01472,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,10674.8,1.50071,1.25892,0.01362,0.72637,0.61078,0.68685,0.40693,1.33531,1.49426,0.01473,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,10822.6,1.50133,1.26286,0.01363,0.72621,0.61195,0.68734,0.40675,1.33318,1.49511,0.01469,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,10968.9,1.48559,1.23804,0.01346,0.72241,0.61584,0.68816,0.40708,1.33194,1.49328,0.01467,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,11115.9,1.49047,1.2349,0.0135,0.72479,0.61438,0.68859,0.40732,1.33277,1.48967,0.01468,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,11263.4,1.49596,1.22976,0.01344,0.72302,0.62077,0.68896,0.40793,1.33216,1.48824,0.01467,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,11409.1,1.48231,1.22296,0.01338,0.72341,0.61582,0.68811,0.40787,1.33115,1.48412,0.01465,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
